name,japanese_name_romanji,japanese_name_kana,number,prop. male,prop. female,classification,type1,type2,height_in,height_m,weight_lbs,weight_kg,hit_points,attack,defense,sp_att,sp_def,speed,effort_values,wk_normal,wk_fire,wk_water,wk_electric,wk_grass,wk_ice,wk_fighting,wk_poison,wk_ground,wk_flying,wk_psychic,wk_bug,wk_rock,wk_ghost,wk_dragon,wk_dark,wk_steel,wk_fairy
Goomy,Numera,ヌメラ,#704,50,50,Soft Tissue Pokémon,Dragon,,12,0.3,6.2,2.8,45,50,35,55,75,40,1 Sp. Defense Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Sliggoo,Numeil,ヌメイル,#705,50,50,Soft Tissue Pokémon (Kalosian)Snail Pokémon (Hisuian),Dragon,Steel,31,0.8,38.6,17.5,68,75,53,83,113,60,2 Sp. Defense Point(s)Hisuian Form2 Sp. Defense Point(s),0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Goodra,Numelgon,ヌメルゴン,#706,50,50,Dragon Pokémon (Kalosian)Shell Bunker Pokémon (Hisuian),Dragon,Steel,79,2.0,331.8,150.5,90,100,70,110,150,80,3 Sp. Defense Point(s)Hisuian Form3 Sp. Defense Point(s),0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Klefki,Cleffy,クレッフィ,#707,50,50,Key Ring Pokémon,Steel,Fairy,8,0.2,6.6,3.0,57,80,91,80,87,75,1 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
Phantump,Bokurei,ボクレー,#708,50,50,Stump Pokémon,Ghost,Grass,16,0.4,15.4,7.0,43,70,48,50,60,38,1 Attack Point(s),0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Trevenant,Ohrot,オーロット,#709,50,50,Elder Tree Pokémon,Ghost,Grass,59,1.5,156.5,71.0,85,110,76,65,82,56,2 Attack Point(s),0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
,,,#710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bergmite,Kachikohru,カチコール,#712,50,50,Ice Chunk Pokémon,Ice,,39,1.0,219.4,99.5,55,69,85,32,35,28,1 Defense Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Avalugg,Crebase,クレベース,#713,50,50,Iceberg Pokémon,Ice,Ice,79,2.0,1113.3,505.0,95,117,184,44,46,28,2 Defense Point(s)Hisuian Form2 Defense Point(s),0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
Noibat,Onbat,オンバット,#714,50,50,Sound Wave Pokémon,Flying,Dragon,20,0.5,17.6,8.0,40,30,35,45,40,55,1 Speed Point(s),1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
Noivern,Onvern,オンバーン,#715,50,50,Sound Wave Pokémon,Flying,Dragon,59,1.5,187.4,85.0,85,70,80,97,80,123,2 Speed Point(s),1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
,,,#716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diancie,Diancie,ディアンシー,#719,,,Jewel Pokémon,Rock,Fairy,28,0.7,19.4,8.8,50,100,150,100,150,50,1 Defense Point(s)2 Sp. Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
Hoopa,Hoopa,フーパ,#720,,,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),Psychic,Ghost,20,0.5,19.8,9.0,80,110,60,150,130,70,3 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
Volcanion,Volcanion,ボルケニオン,#721,,,Steam Pokémon,Fire,Water,67,1.7,429.9,195.0,80,110,120,130,90,70,3 Sp. Attack Point(s),1.0,0.25,1.0,2.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
Rowlet,Mokuroh,モクロー,#722,88,12,Grass Quill Pokémon,Grass,Flying,12,0.3,3.3,1.5,68,55,55,50,50,42,1 HP Point(s),1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Dartrix,Fukuthrow,フクスロー,#723,88,12,Blade Quill Pokémon,Grass,Flying,28,0.7,35.3,16.0,78,75,75,70,70,52,2 HP Point(s),1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Decidueye,Junaiper,ジュナイパー,#724,88,12,Arrow Quill Pokémon,Grass,Ghost,63,1.6,80.7,36.6,78,107,75,100,100,70,3 Attack Point(s)Hisuian Form3 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
Litten,Nyabby,ニャビー,#725,88,12,Fire Cat Pokémon,Fire,,16,0.4,9.5,4.3,45,65,40,60,40,70,1 Speed Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Torracat,Nyaheat,ニャヒート,#726,88,12,Fire Cat Pokémon,Fire,,28,0.7,55.1,25.0,65,85,50,80,50,90,2 Speed Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Incineroar,Gaogaen,ガオガエン,#727,88,12,Heel Pokémon,Fire,Dark,71,1.8,183.0,83.0,95,115,90,80,90,60,3 Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
Popplio,Ashimari,アシマリ,#728,88,12,Sea Lion Pokémon,Water,,16,0.4,16.5,7.5,50,54,54,66,56,40,1 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Brionne,Osyamari,オシャマリ,#729,88,12,Pop Star Pokémon,Water,,24,0.6,38.6,17.5,60,69,69,91,81,50,2 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Primarina,Ashirene,アシレーヌ,#730,88,12,Soloist Pokémon,Water,Fairy,71,1.8,97.0,44.0,80,74,74,126,116,60,3 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
Pikipek,Tsutsukera,ツツケラ,#731,50,50,Woodpecker Pokémon,Normal,Flying,12,0.3,2.6,1.2,35,75,30,30,30,65,1 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Trumbeak,Kerarappa,ケララッパ,#732,50,50,Bugle Beak Pokémon,Normal,Flying,24,0.6,32.6,14.8,55,85,50,40,50,75,2 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Toucannon,Dodekabashi,ドデカバシ,#733,50,50,Cannon Pokémon,Normal,Flying,43,1.1,57.3,26.0,80,120,75,75,75,60,3 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Yungoos,Youngoose,ヤングース,#734,50,50,Loitering Pokémon,Normal,,16,0.4,13.2,6.0,48,70,30,30,30,45,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Gumshoos,Dekagoose,デカグース,#735,50,50,Stakeout Pokémon,Normal,,28,0.7,31.3,14.2,88,110,60,55,60,45,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Grubbin,Agojimushi,アゴジムシ,#736,50,50,Larva Pokémon,Bug,,16,0.4,9.7,4.4,47,62,45,55,45,46,1 Attack Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Charjabug,Dendimushi,デンヂムシ,#737,50,50,Battery Pokémon,Bug,Electric,20,0.5,23.1,10.5,57,82,95,55,75,36,2 Defense Point(s),1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Vikavolt,Kuwagannon,クワガノン,#738,50,50,Stag Beetle Pokémon,Bug,Electric,59,1.5,99.2,45.0,77,70,90,145,75,43,3 Sp. Attack Point(s),1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Crabrawler,Makenkani,マケンカニ,#739,50,50,Boxing Pokémon,Fighting,,24,0.6,15.4,7.0,47,82,57,42,47,63,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Crabominable,Kekenkani,ケケンカニ,#740,50,50,Woolly Crab Pokémon,Fighting,Ice,67,1.7,396.8,180.0,97,132,77,62,67,43,2 Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0
Oricorio,Odoridori,オドリドリ,#741,25,75,Dancing Pokémon,Fire,Flying,24,0.6,7.5,3.4,75,70,70,98,70,93,2 Sp. Attack Point(s),0.0,1.0,1.0,2.0,0.5,2.0,0.0,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,1.0,1.0
Cutiefly,Abuly,アブリー,#742,50,50,Bee Fly Pokémon,Bug,Fairy,4,0.1,0.4,0.2,40,45,40,55,40,84,1 Speed Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
Ribombee,Aburibbon,アブリボン,#743,50,50,Bee Fly Pokémon,Bug,Fairy,8,0.2,1.1,0.5,60,55,60,95,70,124,2 Speed Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
Rockruff,Iwanko,イワンコ,#744,50,50,Puppy Pokémon,Rock,,20,0.5,20.3,9.2,45,65,40,30,40,60,1 Attack Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Lycanroc,Lugarugan,ルガルガン,#745,50,50,Wolf Pokémon,Rock,,31,0.8,55.1,25.0,75,115,65,55,65,112,2 Attack Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
,,,#746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareanie,Hidoide,ヒドイデ,#747,50,50,Brutal Star Pokémon,Poison,Water,16,0.4,17.6,8.0,50,53,62,43,52,45,1 Defense Point(s),1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Toxapex,Dohidoide,ドヒドイデ,#748,50,50,Brutal Star Pokémon,Poison,Water,28,0.7,32.0,14.5,50,63,152,53,142,35,2 Defense Point(s),1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Mudbray,Dorobanko,ドロバンコ,#749,50,50,Donkey Pokémon,Ground,,39,1.0,242.5,110.0,70,100,70,45,55,45,1 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Mudsdale,Banbadoro,バンバドロ,#750,50,50,Draft Horse Pokémon,Ground,,98,2.5,2028.2,920.0,100,125,100,55,85,35,2 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Dewpider,Shizukumo,シズクモ,#751,50,50,Water Bubble Pokémon,Water,Bug,12,0.3,8.8,4.0,38,40,52,40,72,27,1 Sp. Defense Point(s),1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Araquanid,Onishizukumo,オニシズクモ,#752,50,50,Water Bubble Pokémon,Water,Bug,71,1.8,180.8,82.0,68,70,92,50,132,42,2 Sp. Defense Point(s),1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Fomantis,Karikiri,カリキリ,#753,50,50,Sickle Grass Pokémon,Grass,,12,0.3,3.3,1.5,40,55,35,50,35,35,1 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Lurantis,Lalantes,ラランテス,#754,50,50,Bloom Sickle Pokémon,Grass,,35,0.9,40.8,18.5,70,105,90,80,90,45,2 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,#755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salandit,Yatoumori,ヤトウモリ,#757,88,12,Toxic Lizard Pokémon,Poison,Fire,24,0.6,10.6,4.8,48,44,40,71,40,77,1 Speed Point(s),1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
Salazzle,Ennewt,エンニュート,#758,0,100,Toxic Lizard Pokémon,Poison,Fire,47,1.2,48.9,22.2,68,64,60,111,60,117,2 Speed Point(s),1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
,,,#759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bounsweet,Amakaji,アマカジ,#761,0,100,Fruit Pokémon,Grass,,12,0.3,7.1,3.2,42,30,38,30,38,32,1 HP Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Steenee,Amamaiko,アママイコ,#762,0,100,Fruit Pokémon,Grass,,28,0.7,18.1,8.2,52,40,48,40,48,62,2 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Tsareena,Amajo,アマージョ,#763,0,100,Fruit Pokémon,Grass,,47,1.2,47.2,21.4,72,120,98,50,98,72,3 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Comfey,Cuwawa,キュワワー,#764,25,75,Posy Picker Pokémon,Fairy,,4,0.1,0.7,0.3,51,52,90,82,110,100,2 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Oranguru,Yareyuutan,ヤレユータン,#765,50,50,Sage Pokémon,Normal,Psychic,59,1.5,167.5,76.0,90,60,80,90,110,60,2 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
Passimian,Nagetukesaru,ナゲツケサル,#766,50,50,Teamwork Pokémon,Fighting,,79,2.0,182.5,82.8,100,120,90,40,60,80,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
,,,#767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandygast,Sunaba,スナバァ,#769,50,50,Sand Heap Pokémon,Ghost,Ground,20,0.5,154.3,70.0,55,55,80,70,45,15,1 Defense Point(s),0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Palossand,Sirodethna,シロデスナ,#770,50,50,Sand Castle Pokémon,Ghost,Ground,51,1.3,551.1,250.0,85,75,110,100,75,35,2 Defense Point(s),0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
,,,#771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minior,Meteno,メテノ,#774,,,Meteor Pokémon,Rock,Flying,12,0.3,88.2,40.0,60,60,100,60,100,60,1 Defense Point(s)1 Sp. Defense Point(s),0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Komala,Nekkoara,ネッコアラ,#775,50,50,Drowsing Pokémon,Normal,,16,0.4,43.9,19.9,65,115,65,75,95,65,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
,,,#776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimikyu,Mimikkyu,ミミッキュ,#778,50,50,Disguise Pokémon,Ghost,Fairy,8,0.2,1.5,0.7,55,90,80,50,105,96,2 Sp. Defense Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0
Bruxish,Hagigishiri,ハギギシリ,#779,50,50,Gnash Teeth Pokémon,Water,Psychic,35,0.9,41.9,19.0,68,105,70,70,70,92,2 Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0
,,,#780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jangmo-o,Jyarako,ジャラコ,#782,50,50,Scaly Pokémon,Dragon,,24,0.6,65.5,29.7,45,55,65,45,45,45,1 Defense Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Hakamo-o,Jyarango,ジャランゴ,#783,50,50,Scaly Pokémon,Dragon,Fighting,47,1.2,103.6,47.0,55,75,90,65,70,65,2 Defense Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
Kommo-o,Jyararanga,ジャラランガ,#784,50,50,Scaly Pokémon,Dragon,Fighting,63,1.6,172.4,78.2,75,110,125,100,105,85,3 Defense Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
,,,#785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cosmog,Cosmog,コスモッグ,#789,,,Nebula Pokémon,Psychic,,8,0.2,0.2,0.1,43,29,31,29,31,37,1 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Cosmoem,Cosmovum,コスモウム,#790,,,Protostar Pokémon,Psychic,,4,0.1,2204.4,999.9,43,29,131,29,131,37,1 Defense Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Solgaleo,Solgaleo,ソルガレオ,#791,,,Sunne Pokémon,Psychic,Steel,134,3.4,507.1,230.0,137,137,107,113,89,97,3 Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Lunala,Lunala,ルナアーラ,#792,,,Moone Pokémon,Psychic,Ghost,157,4.0,264.6,120.0,137,113,89,137,107,97,3 Sp. Attack Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
,,,#793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Necrozma,Necrozma,ネクロズマ,#800,,,Prism Pokémon,Psychic,Psychic,94,2.4,507.1,230.0,97,107,101,127,89,79,1 Attack Point(s)2 Sp. Attack Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
Magearna,Magearna,マギアナ,#801,,,Artificial Pokémon,Steel,Fairy,39,1.0,177.5,80.5,80,95,115,130,115,65,3 Sp. Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
,,,#802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grookey,Sarunori,サルノリ,#810,88,12,Chimp Pokémon,Grass,,12,0.3,11.0,5.0,50,65,50,40,40,65,1 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Thwackey,Bachinki,バチンキー,#811,88,12,Beat Pokémon,Grass,,28,0.7,30.9,14.0,70,85,70,55,60,80,2 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Rillaboom,Gorilander,ゴリランダー,#812,88,12,Drummer Pokémon,Grass,,83,2.1,198.4,90.0,100,125,90,60,70,85,3 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Scorbunny,Hibanny,ヒバニー,#813,88,12,Rabbit Pokémon,Fire,,12,0.3,9.9,4.5,50,71,40,40,40,69,1 Speed Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Raboot,Rabbifoot,ラビフット,#814,88,12,Rabbit Pokémon,Fire,,24,0.6,19.8,9.0,65,86,60,55,60,94,2 Speed Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Cinderace,Aceburn,エースバーン,#815,88,12,Striker Pokémon,Fire,,55,1.4,72.8,33.0,80,116,75,65,75,119,3 Speed Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Sobble,Messon,メッソン,#816,88,12,Water Lizard Pokémon,Water,,12,0.3,8.8,4.0,50,40,40,70,40,70,1 Speed Point(s)1 Sp. Defense Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Drizzile,Jimeleon,ジメレオン,#817,88,12,Water Lizard Pokémon,Water,,28,0.7,25.4,11.5,65,60,55,95,55,90,2 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Inteleon,Inteleon,インテレオン,#818,88,12,Secret Agent Pokémon,Water,,75,1.9,99.6,45.2,70,85,65,125,65,120,3 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Skwovet,Hoshigarisu,ホシガリス,#819,50,50,Cheeky Pokémon,Normal,,12,0.3,5.5,2.5,70,55,55,35,35,25,1 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
