name,japanese_name_romanji,japanese_name_kana,number,prop. male,prop. female,classification,type1,type2,height_in,height_m,weight_lbs,weight_kg,hit_points,attack,defense,sp_att,sp_def,speed,effort_values,wk_normal,wk_fire,wk_water,wk_electric,wk_grass,wk_ice,wk_fighting,wk_poison,wk_ground,wk_flying,wk_psychic,wk_bug,wk_rock,wk_ghost,wk_dragon,wk_dark,wk_steel,wk_fairy
Basculin,Bassrao,バスラオ,#550,2,8,Hostile Pokémon,Water,,39,1.0,39.7,18.0,70,92,65,80,55,98,2 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Sandile,Meguroco,メグロコ,#551,2,8,Desert Croc Pokémon,Ground,Dark,28,0.7,33.5,15.2,50,72,35,35,35,65,1 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
Krokorok,Waruvile,ワルビル,#552,2,8,Desert Croc Pokémon,Ground,Dark,39,1.0,73.6,33.4,60,82,45,45,45,74,2 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
Krookodile,Waruvial,ワルビアル,#553,2,8,Intimidation Pokémon,Ground,Dark,59,1.5,212.3,96.3,95,117,80,65,70,92,3 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
Darumaka,Darumakka,ダルマッカ,#554,2,8,Zen Charm Pokémon,Fire,Ice,24,0.6,82.7,37.5,70,90,45,15,45,50,1 Attack Point(s)Galarian Form1 Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Darmanitan,Hihidaruma,ヒヒダルマ,#555,2,8,Blazing Pokémon (Unovan)Zen Charm Pokémon (Galarian),Fire,Fire,51,1.3,204.8,92.9,105,140,55,30,55,95,Galarian Form2 Attack Point(s)Standard2 Attack Point(s)Zen Mode2 Sp. Attack Point(s),1.0,1.0,2.0,1.0,0.5,0.25,2.0,1.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,0.5
Maractus,Maracacchi,マラカッチ,#556,2,8,Cactus Pokémon,Grass,,39,1.0,61.7,28.0,75,86,67,106,67,60,2 Sp. Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Dwebble,Ishizumai,イシズマイ,#557,2,8,Rock Inn Pokémon,Bug,Rock,12,0.3,32.0,14.5,50,65,85,35,35,55,1 Defense Point(s),0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Crustle,Iwapalace,イワパレス,#558,2,8,Stone Home Pokémon,Bug,Rock,55,1.4,440.9,200.0,70,105,125,65,75,45,2 Defense Point(s),0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Scraggy,Zuruggu,ズルッグ,#559,2,8,Shedding Pokémon,Dark,Fighting,24,0.6,26.0,11.8,50,75,70,35,70,48,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
Scrafty,Zuruzukin,ズルズキン,#560,2,8,Hoodlum Pokémon,Dark,Fighting,43,1.1,66.1,30.0,65,90,115,45,115,58,1 Defense Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
Sigilyph,Symboler,シンボラー,#561,2,8,Avianoid Pokémon,Psychic,Flying,55,1.4,30.9,14.0,72,58,80,103,80,97,2 Sp. Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
Yamask,Desumasu,デスマス,#562,2,8,Spirit Pokémon,Ghost,Ground,20,0.5,3.3,1.5,38,30,85,55,65,30,1 Defense Point(s)Galarian Form1 Defense Point(s),0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Cofagrigus,Desukarn,デスカーン,#563,2,8,Coffin Pokémon,Ghost,,67,1.7,168.7,76.5,58,50,145,95,105,30,2 Defense Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
Tirtouga,Protoga,プロトーガ,#564,14,86,Prototurtle Pokémon,Water,Rock,28,0.7,36.4,16.5,54,78,103,53,45,22,1 Defense Point(s),0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Carracosta,Abagoura,アバゴーラ,#565,14,86,Prototurtle Pokémon,Water,Rock,47,1.2,178.6,81.0,74,108,133,83,65,32,2 Defense Point(s),0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Archen,Archen,アーケン,#566,14,86,First Bird Pokémon,Rock,Flying,20,0.5,20.9,9.5,55,112,45,74,45,70,1 Attack Point(s),0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Archeops,Archeos,アーケオス,#567,14,86,First Bird Pokémon,Rock,Flying,55,1.4,70.5,32.0,75,140,65,112,65,110,2 Attack Point(s),0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Trubbish,Yabukuron,ヤブクロン,#568,2,8,Trash Bag Pokémon,Poison,,24,0.6,68.3,31.0,50,50,62,40,62,65,1 Speed Point(s),1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Garbodor,Dustdas,ダストダス,#569,2,8,Trash Heap Pokémon,Poison,,75,1.9,236.6,107.3,80,95,82,60,82,75,2 Attack Point(s),1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Zorua,Zorua,ゾロア,#570,14,86,Tricky Fox Pokémon (Unovan)Spiteful Pokémon (Hisuian),Dark,Normal,28,0.7,27.6,12.5,40,65,40,80,40,65,1 Sp. Attack Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,2.0,1.0,1.0
Zoroark,Zoroark,ゾロアーク,#571,14,86,Illusion Fox Pokémon (Unovan)Baneful Pokémon (Hisuian),Dark,Normal,63,1.6,178.8,81.1,60,105,60,120,60,105,2 Sp. Attack Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,2.0,1.0,1.0
Minccino,Chillarmy,チラーミィ,#572,9,1,Chinchilla Pokémon,Normal,,16,0.4,12.8,5.8,55,50,40,40,40,75,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Cinccino,Chillaccino,チラチーノ,#573,9,1,Scarf Pokémon,Normal,,20,0.5,16.5,7.5,75,95,60,65,60,115,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Gothita,Gothimu,ゴチム,#574,9,1,Fixation Pokémon,Psychic,,16,0.4,12.8,5.8,45,30,50,55,65,45,1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Gothorita,Gothimiru,ゴチミル,#575,9,1,Manipulate Pokémon,Psychic,,28,0.7,39.7,18.0,60,45,70,75,85,55,2 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Gothitelle,Gothiruselle,ゴチルゼル,#576,9,1,Astral Body Pokémon,Psychic,,59,1.5,97.0,44.0,70,55,95,95,110,65,3 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Solosis,Uniran,ユニラン,#577,2,8,Cell Pokémon,Psychic,,12,0.3,2.2,1.0,45,30,40,105,50,20,1 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Duosion,Doublan,ダブラン,#578,2,8,Mitosis Pokémon,Psychic,,24,0.6,17.6,8.0,65,40,50,125,60,30,2 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Reuniclus,Lanculus,ランクルス,#579,2,8,Multiplying Pokémon,Psychic,,39,1.0,44.3,20.1,110,65,75,125,85,30,3 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
,,,#580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanillite,Vanipeti,バニプッチ,#582,2,8,Fresh Snow Pokémon,Ice,,16,0.4,12.6,5.7,36,50,50,65,60,44,1 Sp. Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Vanillish,Vanirich,バニリッチ,#583,2,8,Icy Snow Pokémon,Ice,,43,1.1,90.4,41.0,51,65,65,80,75,59,2 Sp. Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Vanilluxe,Baivanilla,バイバニラ,#584,2,8,Snowstorm Pokémon,Ice,,51,1.3,126.8,57.5,71,95,85,110,95,79,3 Sp. Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
,,,#585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emolga,Emonga,エモンガ,#587,2,8,Sky Squirrel Pokémon,Electric,Flying,16,0.4,11.0,5.0,55,75,60,75,60,103,2 Speed Point(s),1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Karrablast,Kaburumo,カブルモ,#588,2,8,Clamping Pokémon,Bug,,20,0.5,13.0,5.9,50,75,45,40,45,60,1 Attack Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Escavalier,Chevargo,シュバルゴ,#589,2,8,Cavalry Pokémon,Bug,Steel,39,1.0,72.8,33.0,70,135,105,60,105,20,2 Attack Point(s),0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
Foongus,Tamagetake,タマゲタケ,#590,2,8,Mushroom Pokémon,Grass,Poison,8,0.2,2.2,1.0,69,55,45,55,55,15,1 HP Point(s),1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
Amoonguss,Morobareru,モロバレル,#591,2,8,Mushroom Pokémon,Grass,Poison,24,0.6,23.1,10.5,114,85,70,85,80,30,2 HP Point(s),1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
Frillish,Pururill,プルリル,#592,2,8,Floating Pokémon,Water,Ghost,47,1.2,72.8,33.0,55,40,50,65,85,40,1 Sp. Defense Point(s),0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
Jellicent,Burungel,ブルンゲル,#593,2,8,Floating Pokémon,Water,Ghost,87,2.2,297.6,135.0,100,60,70,85,105,60,2 Sp. Defense Point(s),0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
,,,#594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joltik,Bachuru,バチュル,#595,2,8,Attaching Pokémon,Bug,Electric,4,0.1,1.3,0.6,50,47,50,57,50,65,1 Speed Point(s),1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Galvantula,Dentula,デンチュラ,#596,2,8,EleSpider Pokémon,Bug,Electric,31,0.8,31.5,14.3,70,77,60,97,60,108,2 Speed Point(s),1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Ferroseed,Tesseed,テッシード,#597,2,8,Thorn Seed Pokémon,Grass,Steel,24,0.6,41.4,18.8,44,50,91,24,86,10,1 Defense Point(s),0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
Ferrothorn,Nutrey,ナットレイ,#598,2,8,Thorn Pod Pokémon,Grass,Steel,39,1.0,242.5,110.0,74,94,131,54,116,20,2 Defense Point(s),0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
Klink,Giaru,ギアル,#599,,,Gear Pokémon,Steel,,12,0.3,46.3,21.0,40,55,70,45,60,30,1 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
Klang,Gigiaru,ギギアル,#600,,,Gear Pokémon,Steel,,24,0.6,112.4,51.0,60,80,95,70,85,50,2 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
Klinklang,Gigigiaru,ギギギアル,#601,,,Gear Pokémon,Steel,,24,0.6,178.6,81.0,60,100,115,70,85,90,3 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
,,,#602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elgyem,Ligray,リグレー,#605,2,8,Cerebral Pokémon,Psychic,,20,0.5,19.8,9.0,55,55,55,85,55,30,1 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Beheeyem,Ohbem,オーベム,#606,2,8,Cerebral Pokémon,Psychic,,39,1.0,76.1,34.5,75,75,75,125,95,40,2 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Litwick,Hitomoshi,ヒトモシ,#607,2,8,Candle Pokémon,Ghost,Fire,12,0.3,6.8,3.1,50,30,55,65,55,20,1 Sp. Attack Point(s),0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
Lampent,Lampler,ランプラー,#608,2,8,Lamp Pokémon,Ghost,Fire,24,0.6,28.7,13.0,60,40,60,95,60,55,2 Sp. Attack Point(s),0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
Chandelure,Chandela,シャンデラ,#609,2,8,Luring Pokémon,Ghost,Fire,39,1.0,75.6,34.3,60,55,90,145,90,80,3 Sp. Attack Point(s),0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
Axew,Kibago,キバゴ,#610,2,8,Tusk Pokémon,Dragon,,24,0.6,39.7,18.0,46,87,60,30,40,57,1 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Fraxure,Onondo,オノンド,#611,2,8,Axe Jaw Pokémon,Dragon,,39,1.0,79.4,36.0,66,117,70,40,50,67,2 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Haxorus,Ononokus,オノノクス,#612,2,8,Axe Jaw Pokémon,Dragon,,71,1.8,232.6,105.5,76,147,90,60,70,97,3 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Cubchoo,Kumasyun,クマシュン,#613,2,8,Chill Pokémon,Ice,,20,0.5,18.7,8.5,55,70,40,60,40,40,1 Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Beartic,Tunbear,ツンベアー,#614,2,8,Freezing Pokémon,Ice,,102,2.6,573.2,260.0,95,130,80,70,80,50,2 Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Cryogonal,Freegeo,フリージオ,#615,,,Crystallizing Pokémon,Ice,,43,1.1,326.3,148.0,80,50,50,95,135,105,2 Sp. Defense Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Shelmet,Chobomaki,チョボマキ,#616,2,8,Snail Pokémon,Bug,,16,0.4,17.0,7.7,50,40,85,40,65,25,1 Defense Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Accelgor,Agilder,アギルダー,#617,2,8,Shell Out Pokémon,Bug,,31,0.8,55.8,25.3,80,70,40,100,60,145,2 Speed Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Stunfisk,Maggyo,マッギョ,#618,2,8,Trap Pokémon,Ground,Electric,28,0.7,24.3,11.0,109,66,84,81,99,32,2 HP Point(s)Galarian Form2 HP Point(s),0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
Mienfoo,Kojofu,コジョフー,#619,2,8,Martial Arts Pokémon,Fighting,,35,0.9,44.1,20.0,45,85,50,55,50,65,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Mienshao,Kojondo,コジョンド,#620,2,8,Martial Arts Pokémon,Fighting,,55,1.4,78.3,35.5,65,125,60,95,60,105,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Druddigon,Crimgan,クリムガン,#621,2,8,Cave Pokémon,Dragon,,63,1.6,306.4,139.0,77,120,90,60,90,48,2 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Golett,Gobit,ゴビット,#622,,,Automaton Pokémon,Ground,Ghost,39,1.0,202.8,92.0,59,74,50,35,50,35,1 Attack Point(s),0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Golurk,Goloog,ゴルーグ,#623,,,Automaton Pokémon,Ground,Ghost,110,2.8,727.5,330.0,89,124,80,55,80,55,2 Attack Point(s),0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Pawniard,Komatana,コマタナ,#624,2,8,Sharp Blade Pokémon,Dark,Steel,20,0.5,22.5,10.2,45,85,70,40,40,60,1 Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
Bisharp,Kirikizan,キリキザン,#625,2,8,Sword Blade Pokémon,Dark,Steel,63,1.6,154.3,70.0,65,125,100,60,70,70,2 Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
Bouffalant,Buffron,バッフロン,#626,2,8,Bash Buffalo Pokémon,Normal,,63,1.6,208.6,94.6,95,110,95,40,95,55,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Rufflet,Washibon,ワシボン,#627,100,0,Eaglet Pokémon,Normal,Flying,20,0.5,23.1,10.5,70,83,50,37,50,60,1 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Braviary,Warrgle,ウォーグル,#628,100,0,Valiant Pokémon (Unovan) Battle Cry Pokémon (Hisuian),Normal,Flying,59,1.5,90.4,41.0,100,123,75,57,75,80,2 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
Vullaby,Valchai,バルチャイ,#629,0,100,Diapered Pokémon,Dark,Flying,20,0.5,19.8,9.0,70,55,75,45,65,60,1 Defense Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
Mandibuzz,Vulgina,バルジーナ,#630,0,100,Bone Vulture Pokémon,Dark,Flying,47,1.2,87.1,39.5,110,65,105,55,95,80,2 Sp. Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
Heatmor,Kuitaran,クイタラン,#631,2,8,Anteater Pokémon,Fire,,55,1.4,127.9,58.0,85,97,66,105,66,65,2 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Durant,Aiant,アイアント,#632,2,8,Iron Ant Pokémon,Bug,Steel,12,0.3,72.8,33.0,58,109,112,48,48,109,2 Defense Point(s),0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
Deino,Monozu,モノズ,#633,2,8,Irate Pokémon,Dark,Dragon,31,0.8,38.1,17.3,52,65,50,45,50,38,1 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Zweilous,Dihead,ジヘッド,#634,2,8,Hostile Pokémon,Dark,Dragon,55,1.4,110.2,50.0,72,85,70,65,70,58,2 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Hydreigon,Sazandora,サザンドラ,#635,2,8,Brutal Pokémon,Dark,Dragon,71,1.8,352.7,160.0,92,105,90,125,90,98,3 Sp. Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Larvesta,Merlarva,メラルバ,#636,2,8,Torch Pokémon,Bug,Fire,43,1.1,63.5,28.8,55,85,55,50,55,60,1 Attack Point(s),1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
Volcarona,Ulgamoth,ウルガモス,#637,2,8,Sun Pokémon,Bug,Fire,63,1.6,101.4,46.0,85,60,65,135,105,100,3 Sp. Attack Point(s),1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
Cobalion,Cobalon,コバルオン,#638,,,Iron Will Pokémon,Steel,Fighting,83,2.1,551.1,250.0,91,90,129,90,72,108,3 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
Terrakion,Terrakion,テラキオン,#639,,,Cavern Pokémon,Rock,Fighting,75,1.9,573.2,260.0,91,129,90,72,90,108,3 Attack Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0
Virizion,Virizion,ビリジオン,#640,,,Grassland Pokémon,Grass,Fighting,79,2.0,440.9,200.0,91,90,72,90,129,108,3 Sp. Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
Tornadus,Tornelos,トルネロス,#641,100,0,Cyclone Pokémon,Flying,,59,1.5,138.9,63.0,79,115,70,125,80,111,,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
Thundurus,Voltolos,ボルトロス,#642,100,0,Bolt Strike Pokémon,Electric,Flying,59,1.5,134.5,61.0,79,115,70,125,80,111,,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Reshiram,Reshiram,レシラム,#643,,,Vast White Pokémon,Dragon,Fire,126,3.2,727.5,330.0,100,120,100,150,120,90,3 Sp. Attack Point(s),1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
Zekrom,Zekrom,ゼクロム,#644,,,Deep Black Pokémon,Dragon,Electric,114,2.9,760.6,345.0,100,150,120,120,100,90,3 Attack Point(s),1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
